user_id,full_name,email,signup_date,country,device_type,subscription_plan,account_status
967,Amber Garrett,andrewsmith@example.com,2025-01-09,USA,Mobile,Premium,Inactive
968,Matthew Walker,meyertimothy@example.org,2025-12-17,Australia,Mobile,Pro,Inactive
969,Charles Wright,emccall@example.net,2025-01-03,UK,Mobile,Premium,Active
970,Jose Cohen,timothywillis@example.org,2024-12-20,UK,Mobile,Premium,Inactive
971,Jason Garrison,michaelwalton@example.org,2026-01-01,UK,Mobile,Pro,Inactive
972,Sean Nguyen,lindsay77@example.com,2025-09-03,India,Tablet,Premium,Inactive
973,Bryan Schultz,stephanieray@example.org,2025-01-16,India,Mobile,Pro,Inactive
974,Alexander Thomas,jacksonbrett@example.net,2025-09-07,Australia,Tablet,Pro,Active
975,Michelle Gonzalez,douglas84@example.net,2025-08-25,Canada,Desktop,Free,Inactive
976,Katrina Cain,littlenicholas@example.net,2024-11-21,Germany,Mobile,Premium,Inactive
977,Daniel Garrett,mcollier@example.com,2025-08-26,Germany,Tablet,Premium,Inactive
978,Sherri Sharp,tbooth@example.org,2025-11-02,UK,Tablet,Pro,Active
979,Laura Smith,brandonchapman@example.org,2026-01-04,Australia,Mobile,Free,Inactive
980,Jeremy White,eatonlindsey@example.com,2024-12-21,Germany,Tablet,Free,Inactive
981,Timothy Mendoza,vduncan@example.net,2024-10-27,Australia,Tablet,Pro,Active
982,Regina Willis,bradleysmith@example.com,2025-02-18,Canada,Desktop,Free,Active
983,Bill Harris,timothy32@example.com,2024-11-13,UK,Tablet,Pro,Active
984,Robin Myers,mary32@example.net,2024-08-06,Australia,Mobile,Free,Inactive
985,Jeffrey Murphy,corey76@example.org,2025-08-17,Canada,Desktop,Pro,Inactive
986,Joseph Howard,philipdougherty@example.net,2026-05-17,India,Tablet,Free,Inactive
987,Christopher Mccarthy,cindy74@example.com,2024-11-01,UK,Tablet,Free,Active
988,Katherine Nelson,alexathompson@example.com,2025-10-17,USA,Tablet,Free,Inactive
989,Lindsay Blevins,jamesbaker@example.com,2025-11-30,Germany,Mobile,Premium,Inactive
990,James Lopez,mmorales@example.com,2025-06-08,Germany,Tablet,Pro,Inactive
991,Mark Johnson,jasminehunter@example.org,2025-01-07,Australia,Tablet,Free,Active
992,Kent Adams,daviskelly@example.org,2025-10-20,Australia,Desktop,Pro,Inactive
993,Lacey Davis,brandon04@example.org,2025-12-03,Canada,Tablet,Free,Active
994,Sheena Payne,edwincortez@example.net,2024-08-05,UK,Desktop,Pro,Active
995,Linda Curtis,emilyreed@example.com,2026-05-04,Canada,Mobile,Premium,Active
996,Patricia Webb DDS,wgarcia@example.org,2025-08-21,UK,Mobile,Free,Inactive
997,Chad Lopez,johnsonamanda@example.net,2024-12-06,Canada,Desktop,Free,Inactive
998,Barbara Kennedy,milescandice@example.net,2024-07-18,Australia,Mobile,Premium,Inactive
999,Gabrielle Cole,brooksanthony@example.net,2024-10-02,Canada,Mobile,Free,Inactive
1000,Rose Davis,stewartnicholas@example.org,2024-09-02,India,Mobile,Premium,Inactive
